Entrez	Accession	Species	Gene Name
66495	Q3UUR9	Mus musculus	NADH dehydrogenase (ubiquinone) 1 beta subcomplex 3; predicted gene 3192
54127	Q5BKQ7	Mus musculus	similar to 40S ribosomal protein S28; predicted gene 10443; predicted gene 12943; predicted gene 13192; similar to ribosomal protein S28; predicted gene 10263; predicted gene 3511; ribosomal protein S28
54127	P25112	Mus musculus	similar to 40S ribosomal protein S28; predicted gene 10443; predicted gene 12943; predicted gene 13192; similar to ribosomal protein S28; predicted gene 10263; predicted gene 3511; ribosomal protein S28
54127	P62858	Mus musculus	similar to 40S ribosomal protein S28; predicted gene 10443; predicted gene 12943; predicted gene 13192; similar to ribosomal protein S28; predicted gene 10263; predicted gene 3511; ribosomal protein S28
54127	Q059I1	Mus musculus	similar to 40S ribosomal protein S28; predicted gene 10443; predicted gene 12943; predicted gene 13192; similar to ribosomal protein S28; predicted gene 10263; predicted gene 3511; ribosomal protein S28
194401	Q69ZY5	Mus musculus	"microtubule associated monoxygenase, calponin and LIM domain containing 3"
194401	Q3UGQ8	Mus musculus	"microtubule associated monoxygenase, calponin and LIM domain containing 3"
194401	Q8CJ19	Mus musculus	"microtubule associated monoxygenase, calponin and LIM domain containing 3"
194401	Q3V160	Mus musculus	"microtubule associated monoxygenase, calponin and LIM domain containing 3"
194401	Q5CZW8	Mus musculus	"microtubule associated monoxygenase, calponin and LIM domain containing 3"
194401	Q80TE8	Mus musculus	"microtubule associated monoxygenase, calponin and LIM domain containing 3"
194401	B2RR77	Mus musculus	"microtubule associated monoxygenase, calponin and LIM domain containing 3"
194401	Q8BXB1	Mus musculus	"microtubule associated monoxygenase, calponin and LIM domain containing 3"
18555	Q91WP4	Mus musculus	PCTAIRE-motif protein kinase 1
18555	Q04735	Mus musculus	PCTAIRE-motif protein kinase 1
18555	Q3TM24	Mus musculus	PCTAIRE-motif protein kinase 1
18555	Q543G3	Mus musculus	PCTAIRE-motif protein kinase 1
18555	Q3UPI3	Mus musculus	PCTAIRE-motif protein kinase 1
72821	Q56A07	Mus musculus	"sodium channel, voltage-gated, type II, beta"
72821	Q1MXF8	Mus musculus	"sodium channel, voltage-gated, type II, beta"
22333	B1ASZ9	Mus musculus	voltage-dependent anion channel 1
22333	Q3THL7	Mus musculus	voltage-dependent anion channel 1
22333	Q5SVC6	Mus musculus	voltage-dependent anion channel 1
22333	Q3TIG8	Mus musculus	voltage-dependent anion channel 1
22333	Q3U6K8	Mus musculus	voltage-dependent anion channel 1
22333	Q60932	Mus musculus	voltage-dependent anion channel 1
73834	Q3UK81	Mus musculus	"ATPase, H+ transporting, lysosomal V1 subunit D"
73834	Q9CTI8	Mus musculus	"ATPase, H+ transporting, lysosomal V1 subunit D"
73834	Q3UJH5	Mus musculus	"ATPase, H+ transporting, lysosomal V1 subunit D"
73834	Q3U861	Mus musculus	"ATPase, H+ transporting, lysosomal V1 subunit D"
73834	Q3U684	Mus musculus	"ATPase, H+ transporting, lysosomal V1 subunit D"
73834	P57746	Mus musculus	"ATPase, H+ transporting, lysosomal V1 subunit D"
320840	Q3UHQ8	Mus musculus	neuronal growth regulator 1
320840	Q80T70	Mus musculus	neuronal growth regulator 1
320840	A0A4W9	Mus musculus	neuronal growth regulator 1
320840	Q80Z24	Mus musculus	neuronal growth regulator 1
110891	Q6ZPY3	Mus musculus	"solute carrier family 8 (sodium/calcium exchanger), member 2"
110891	Q68EG0	Mus musculus	"solute carrier family 8 (sodium/calcium exchanger), member 2"
110891	Q8R504	Mus musculus	"solute carrier family 8 (sodium/calcium exchanger), member 2"
110891	Q8K596	Mus musculus	"solute carrier family 8 (sodium/calcium exchanger), member 2"
12847	Q99JW9	Mus musculus	coatomer protein complex subunit alpha
12847	Q8R393	Mus musculus	coatomer protein complex subunit alpha
12847	Q8BTF0	Mus musculus	coatomer protein complex subunit alpha
12847	Q8CIE6	Mus musculus	coatomer protein complex subunit alpha
12847	Q63ZW9	Mus musculus	coatomer protein complex subunit alpha
12847	Q9R0Y3	Mus musculus	coatomer protein complex subunit alpha
12847	Q8BTF3	Mus musculus	coatomer protein complex subunit alpha
12847	Q3TAU7	Mus musculus	coatomer protein complex subunit alpha
12847	Q9ET41	Mus musculus	coatomer protein complex subunit alpha
22335	Q3TTN3	Mus musculus	predicted gene 7591; voltage-dependent anion channel 3
22335	Q3UFA8	Mus musculus	predicted gene 7591; voltage-dependent anion channel 3
22335	Q60931	Mus musculus	predicted gene 7591; voltage-dependent anion channel 3
22335	Q5EBQ0	Mus musculus	predicted gene 7591; voltage-dependent anion channel 3
22335	Q8BNG2	Mus musculus	predicted gene 7591; voltage-dependent anion channel 3
22335	Q3TX38	Mus musculus	predicted gene 7591; voltage-dependent anion channel 3
22334	Q60930	Mus musculus	similar to Voltage-dependent anion-selective channel protein 2 (VDAC-2) (mVDAC2) (mVDAC6) (Outer mitochondrial membrane protein porin 2); predicted gene 7832; voltage-dependent anion channel 2
22334	Q78MH6	Mus musculus	similar to Voltage-dependent anion-selective channel protein 2 (VDAC-2) (mVDAC2) (mVDAC6) (Outer mitochondrial membrane protein porin 2); predicted gene 7832; voltage-dependent anion channel 2
22334	Q99L98	Mus musculus	similar to Voltage-dependent anion-selective channel protein 2 (VDAC-2) (mVDAC2) (mVDAC6) (Outer mitochondrial membrane protein porin 2); predicted gene 7832; voltage-dependent anion channel 2
73420	Q8QZT2	Mus musculus	RIKEN cDNA 1700054N08 gene
73420	Q8C3E1	Mus musculus	RIKEN cDNA 1700054N08 gene
20218	B2KG38	Mus musculus	"KH domain containing, RNA binding, signal transduction associated 1"
20218	Q60749	Mus musculus	"KH domain containing, RNA binding, signal transduction associated 1"
20218	Q99M33	Mus musculus	"KH domain containing, RNA binding, signal transduction associated 1"
20218	Q7M4N5	Mus musculus	"KH domain containing, RNA binding, signal transduction associated 1"
20218	Q3U8T3	Mus musculus	"KH domain containing, RNA binding, signal transduction associated 1"
20218	Q60735	Mus musculus	"KH domain containing, RNA binding, signal transduction associated 1"
20218	A2ACH3	Mus musculus	"KH domain containing, RNA binding, signal transduction associated 1"
234852	Q921W0	Mus musculus	chromatin modifying protein 1A; predicted gene 8515
234852	Q3TW57	Mus musculus	chromatin modifying protein 1A; predicted gene 8515
14467	O55126	Mus musculus	glioblastoma amplified sequence
14467	Q3TD78	Mus musculus	glioblastoma amplified sequence
14467	Q7TMG8	Mus musculus	glioblastoma amplified sequence
267019	Q8C023	Mus musculus	predicted gene 13048; predicted gene 11968; predicted gene 13253; predicted gene 14166; predicted gene 10196; similar to ribosomal protein S15a; predicted gene 5623; ribosomal protein S15A; similar to hCG1994130; predicted gene 7263
267019	Q5M9M4	Mus musculus	predicted gene 13048; predicted gene 11968; predicted gene 13253; predicted gene 14166; predicted gene 10196; similar to ribosomal protein S15a; predicted gene 5623; ribosomal protein S15A; similar to hCG1994130; predicted gene 7263
267019	Q9BV24	Mus musculus	predicted gene 13048; predicted gene 11968; predicted gene 13253; predicted gene 14166; predicted gene 10196; similar to ribosomal protein S15a; predicted gene 5623; ribosomal protein S15A; similar to hCG1994130; predicted gene 7263
267019	P39027	Mus musculus	predicted gene 13048; predicted gene 11968; predicted gene 13253; predicted gene 14166; predicted gene 10196; similar to ribosomal protein S15a; predicted gene 5623; ribosomal protein S15A; similar to hCG1994130; predicted gene 7263
267019	P62245	Mus musculus	predicted gene 13048; predicted gene 11968; predicted gene 13253; predicted gene 14166; predicted gene 10196; similar to ribosomal protein S15a; predicted gene 5623; ribosomal protein S15A; similar to hCG1994130; predicted gene 7263
267019	P39031	Mus musculus	predicted gene 13048; predicted gene 11968; predicted gene 13253; predicted gene 14166; predicted gene 10196; similar to ribosomal protein S15a; predicted gene 5623; ribosomal protein S15A; similar to hCG1994130; predicted gene 7263
108083	Q8VHB2	Mus musculus	"phosphatidylinositol-5-phosphate 4-kinase, type II, beta"
108083	Q80XI4	Mus musculus	"phosphatidylinositol-5-phosphate 4-kinase, type II, beta"
108083	Q3UJ95	Mus musculus	"phosphatidylinositol-5-phosphate 4-kinase, type II, beta"
108083	Q91XU2	Mus musculus	"phosphatidylinositol-5-phosphate 4-kinase, type II, beta"
17886	Q3UHU4	Mus musculus	"myosin, heavy polypeptide 9, non-muscle"
17886	Q14B05	Mus musculus	"myosin, heavy polypeptide 9, non-muscle"
17886	Q8BIM8	Mus musculus	"myosin, heavy polypeptide 9, non-muscle"
17886	Q99JJ3	Mus musculus	"myosin, heavy polypeptide 9, non-muscle"
17886	Q8VDD5	Mus musculus	"myosin, heavy polypeptide 9, non-muscle"
17886	Q3UFT0	Mus musculus	"myosin, heavy polypeptide 9, non-muscle"
17886	Q8BIE2	Mus musculus	"myosin, heavy polypeptide 9, non-muscle"
17886	Q6KAN6	Mus musculus	"myosin, heavy polypeptide 9, non-muscle"
17886	Q7TQJ6	Mus musculus	"myosin, heavy polypeptide 9, non-muscle"
17886	Q811J9	Mus musculus	"myosin, heavy polypeptide 9, non-muscle"
17886	Q811I2	Mus musculus	"myosin, heavy polypeptide 9, non-muscle"
17886	Q3UHT9	Mus musculus	"myosin, heavy polypeptide 9, non-muscle"
17886	O89055	Mus musculus	"myosin, heavy polypeptide 9, non-muscle"
17886	A2VCK0	Mus musculus	"myosin, heavy polypeptide 9, non-muscle"
12337	Q3UTF3	Mus musculus	calpain 5
12337	Q3U2P3	Mus musculus	calpain 5
12337	Q3TDS7	Mus musculus	calpain 5
12337	Q91YU0	Mus musculus	calpain 5
12337	Q3TPL4	Mus musculus	calpain 5
12337	O08688	Mus musculus	calpain 5
12331	P40124	Mus musculus	"CAP, adenylate cyclase-associated protein 1 (yeast)"
12331	Q3UVJ2	Mus musculus	"CAP, adenylate cyclase-associated protein 1 (yeast)"
12331	Q3U0U5	Mus musculus	"CAP, adenylate cyclase-associated protein 1 (yeast)"
12331	Q3TC53	Mus musculus	"CAP, adenylate cyclase-associated protein 1 (yeast)"
12331	Q8BPT7	Mus musculus	"CAP, adenylate cyclase-associated protein 1 (yeast)"
12331	Q3UNQ0	Mus musculus	"CAP, adenylate cyclase-associated protein 1 (yeast)"
11877	Q8BQ36	Mus musculus	armadillo repeat gene deleted in velo-cardio-facial syndrome
11877	P98203	Mus musculus	armadillo repeat gene deleted in velo-cardio-facial syndrome
11877	Q8C3U7	Mus musculus	armadillo repeat gene deleted in velo-cardio-facial syndrome
11877	Q924L5	Mus musculus	armadillo repeat gene deleted in velo-cardio-facial syndrome
11877	Q924L4	Mus musculus	armadillo repeat gene deleted in velo-cardio-facial syndrome
11877	Q8BRF2	Mus musculus	armadillo repeat gene deleted in velo-cardio-facial syndrome
11877	Q924L3	Mus musculus	armadillo repeat gene deleted in velo-cardio-facial syndrome
11877	Q80WW5	Mus musculus	armadillo repeat gene deleted in velo-cardio-facial syndrome
11877	Q924L2	Mus musculus	armadillo repeat gene deleted in velo-cardio-facial syndrome
11877	Q6PGJ6	Mus musculus	armadillo repeat gene deleted in velo-cardio-facial syndrome
22273	Q3TV75	Mus musculus	ubiquinol-cytochrome c reductase core protein 1
22273	Q8K2S8	Mus musculus	ubiquinol-cytochrome c reductase core protein 1
22273	Q3THM1	Mus musculus	ubiquinol-cytochrome c reductase core protein 1
22273	Q9CWL6	Mus musculus	ubiquinol-cytochrome c reductase core protein 1
22273	Q9CZ13	Mus musculus	ubiquinol-cytochrome c reductase core protein 1
22273	Q3TIC8	Mus musculus	ubiquinol-cytochrome c reductase core protein 1
22273	Q8VEJ2	Mus musculus	ubiquinol-cytochrome c reductase core protein 1
18222	Q9QZS3	Mus musculus	numb gene homolog (Drosophila)
18222	P70422	Mus musculus	numb gene homolog (Drosophila)
18222	Q9QZS4	Mus musculus	numb gene homolog (Drosophila)
18222	Q9QZR1	Mus musculus	numb gene homolog (Drosophila)
18222	Q8CIB1	Mus musculus	numb gene homolog (Drosophila)
18222	Q05BE7	Mus musculus	numb gene homolog (Drosophila)
18222	Q9DC57	Mus musculus	numb gene homolog (Drosophila)
17880	Q62462	Mus musculus	"myosin, heavy polypeptide 11, smooth muscle"
17880	Q64195	Mus musculus	"myosin, heavy polypeptide 11, smooth muscle"
17880	Q8R384	Mus musculus	"myosin, heavy polypeptide 11, smooth muscle"
17880	Q69ZX3	Mus musculus	"myosin, heavy polypeptide 11, smooth muscle"
17880	O08638	Mus musculus	"myosin, heavy polypeptide 11, smooth muscle"
17880	O08639	Mus musculus	"myosin, heavy polypeptide 11, smooth muscle"
76308	Q3V3C2	Mus musculus	"RAB1B, member RAS oncogene family"
76308	Q9D1G1	Mus musculus	"RAB1B, member RAS oncogene family"
76308	Q0PD66	Mus musculus	"RAB1B, member RAS oncogene family"
76308	Q3U0N1	Mus musculus	"RAB1B, member RAS oncogene family"
18223	Q4QQQ2	Mus musculus	numb-like
18223	Q3UH86	Mus musculus	numb-like
18223	O08919	Mus musculus	numb-like
18223	Q6NVG8	Mus musculus	numb-like
11465	P63260	Mus musculus	"predicted gene 8543; actin-like 8; predicted gene 7505; predicted gene 12715; predicted gene 12003; predicted gene 8399; predicted gene 6375; actin, gamma, cytoplasmic 1; similar to gamma-actin; predicted gene 4667; similar to cytoplasmic beta-actin; predicted gene 16385"
11465	P02571	Mus musculus	"predicted gene 8543; actin-like 8; predicted gene 7505; predicted gene 12715; predicted gene 12003; predicted gene 8399; predicted gene 6375; actin, gamma, cytoplasmic 1; similar to gamma-actin; predicted gene 4667; similar to cytoplasmic beta-actin; predicted gene 16385"
11465	Q3UDT9	Mus musculus	"predicted gene 8543; actin-like 8; predicted gene 7505; predicted gene 12715; predicted gene 12003; predicted gene 8399; predicted gene 6375; actin, gamma, cytoplasmic 1; similar to gamma-actin; predicted gene 4667; similar to cytoplasmic beta-actin; predicted gene 16385"
11465	P99022	Mus musculus	"predicted gene 8543; actin-like 8; predicted gene 7505; predicted gene 12715; predicted gene 12003; predicted gene 8399; predicted gene 6375; actin, gamma, cytoplasmic 1; similar to gamma-actin; predicted gene 4667; similar to cytoplasmic beta-actin; predicted gene 16385"
11465	Q4KL81	Mus musculus	"predicted gene 8543; actin-like 8; predicted gene 7505; predicted gene 12715; predicted gene 12003; predicted gene 8399; predicted gene 6375; actin, gamma, cytoplasmic 1; similar to gamma-actin; predicted gene 4667; similar to cytoplasmic beta-actin; predicted gene 16385"
11465	Q3UD81	Mus musculus	"predicted gene 8543; actin-like 8; predicted gene 7505; predicted gene 12715; predicted gene 12003; predicted gene 8399; predicted gene 6375; actin, gamma, cytoplasmic 1; similar to gamma-actin; predicted gene 4667; similar to cytoplasmic beta-actin; predicted gene 16385"
11465	Q9QZ83	Mus musculus	"predicted gene 8543; actin-like 8; predicted gene 7505; predicted gene 12715; predicted gene 12003; predicted gene 8399; predicted gene 6375; actin, gamma, cytoplasmic 1; similar to gamma-actin; predicted gene 4667; similar to cytoplasmic beta-actin; predicted gene 16385"
11465	Q3TSB7	Mus musculus	"predicted gene 8543; actin-like 8; predicted gene 7505; predicted gene 12715; predicted gene 12003; predicted gene 8399; predicted gene 6375; actin, gamma, cytoplasmic 1; similar to gamma-actin; predicted gene 4667; similar to cytoplasmic beta-actin; predicted gene 16385"
11465	P14104	Mus musculus	"predicted gene 8543; actin-like 8; predicted gene 7505; predicted gene 12715; predicted gene 12003; predicted gene 8399; predicted gene 6375; actin, gamma, cytoplasmic 1; similar to gamma-actin; predicted gene 4667; similar to cytoplasmic beta-actin; predicted gene 16385"
330319	P0C7L0	Mus musculus	"WAS/WASL interacting protein family, member 3"
269261	P35979	Mus musculus	"similar to ribosomal protein L12; predicted gene 7117; small nucleolar RNA, H/ACA box 65; predicted gene 11425; predicted gene 6285; predicted gene 5962; predicted gene 9396; similar to 60S ribosomal protein L12; ribosomal protein L12; predicted gene 6336"
269261	Q6DI58	Mus musculus	"similar to ribosomal protein L12; predicted gene 7117; small nucleolar RNA, H/ACA box 65; predicted gene 11425; predicted gene 6285; predicted gene 5962; predicted gene 9396; similar to 60S ribosomal protein L12; ribosomal protein L12; predicted gene 6336"
